year,country,iso3,currency_code,region,decade,gasoline_usd_per_liter,gasoline_usd_per_gallon,gasoline_real_2024usd,diesel_usd_per_liter,diesel_real_2024usd,lpg_usd_per_liter,gasoline_local_currency,gasoline_yoy_pct_change,diesel_yoy_pct_change,price_tier,tax_pct_of_pump_price,pretax_price_usd_ltr,subsidy_flag,subsidy_regime,is_oil_producer,crude_oil_usd_per_barrel,crude_oil_usd_per_liter,refinery_margin_usd_ltr,oil_price_shock_idx,us_cpi,inflation_deflator_2024
1952,Italy,ITA,EUR,Europe,1950s,0.0583,0.2207,0.6908,0.0624,0.7394,0.0332,0.0542,4.86,4.52,Very Low (<$0.30),39.6,0.0352,0,none,0,2.53,0.0159,0.0424,1.0,26.5,11.8491
1953,Italy,ITA,EUR,Europe,1950s,0.0619,0.2343,0.728,0.0662,0.7785,0.0341,0.0576,6.17,6.09,Very Low (<$0.30),39.6,0.0374,0,none,0,2.68,0.0169,0.045,1.0,26.7,11.7603
1954,Italy,ITA,EUR,Europe,1950s,0.0644,0.2438,0.7517,0.0678,0.7914,0.0362,0.0599,4.04,2.42,Very Low (<$0.30),39.6,0.0389,0,none,0,2.78,0.0175,0.0469,1.0,26.9,11.6729
1955,Italy,ITA,EUR,Europe,1950s,0.0656,0.2483,0.7686,0.0697,0.8166,0.0378,0.061,1.86,2.8,Very Low (<$0.30),39.6,0.0396,0,none,0,2.77,0.0174,0.0482,1.0,26.8,11.7164
1956,Italy,ITA,EUR,Europe,1950s,0.0674,0.2551,0.7781,0.0699,0.8069,0.0368,0.0627,2.74,0.29,Very Low (<$0.30),39.6,0.0407,0,none,0,2.79,0.0175,0.0499,1.0,27.2,11.5441
1957,Italy,ITA,EUR,Europe,1950s,0.0705,0.2669,0.7878,0.0756,0.8448,0.0393,0.0656,4.6,8.15,Very Low (<$0.30),39.6,0.0426,0,none,0,3.09,0.0194,0.0511,1.0,28.1,11.1744
1958,Italy,ITA,EUR,Europe,1950s,0.0758,0.2869,0.8236,0.0817,0.8877,0.0423,0.0705,7.52,8.07,Very Low (<$0.30),39.6,0.0458,0,none,0,3.01,0.0189,0.0569,1.0,28.9,10.8651
1959,Italy,ITA,EUR,Europe,1950s,0.0751,0.2843,0.8104,0.0789,0.8514,0.0415,0.0698,-0.92,-3.43,Very Low (<$0.30),39.6,0.0454,0,none,0,2.9,0.0182,0.0569,1.0,29.1,10.7904
1960,Italy,ITA,EUR,Europe,1960s,0.0772,0.2922,0.8189,0.0806,0.855,0.0416,0.0718,2.8,2.15,Very Low (<$0.30),39.6,0.0466,0,none,0,2.88,0.0181,0.0591,1.0,29.6,10.6081
1961,Italy,ITA,EUR,Europe,1960s,0.0813,0.3078,0.8538,0.0841,0.8832,0.044,0.0756,5.31,4.34,Very Low (<$0.30),39.6,0.0491,0,none,0,2.89,0.0182,0.0631,1.0,29.9,10.5017
1962,Italy,ITA,EUR,Europe,1960s,0.0806,0.3051,0.838,0.0845,0.8786,0.0437,0.075,-0.86,0.48,Very Low (<$0.30),39.6,0.0487,0,none,0,2.9,0.0182,0.0624,1.0,30.2,10.3974
1963,Italy,ITA,EUR,Europe,1960s,0.0849,0.3214,0.8712,0.0906,0.9297,0.0483,0.079,5.33,7.22,Very Low (<$0.30),39.6,0.0513,0,none,0,2.89,0.0182,0.0667,1.0,30.6,10.2614
1964,Italy,ITA,EUR,Europe,1960s,0.0873,0.3305,0.8843,0.0914,0.9258,0.0481,0.0812,2.83,0.88,Very Low (<$0.30),39.6,0.0527,0,none,0,2.88,0.0181,0.0692,1.0,31.0,10.129
1965,Italy,ITA,EUR,Europe,1960s,0.0899,0.3403,0.8961,0.0954,0.951,0.0487,0.0836,2.98,4.38,Very Low (<$0.30),39.6,0.0543,0,none,0,2.86,0.018,0.0719,1.0,31.5,9.9683
1966,Italy,ITA,EUR,Europe,1960s,0.0961,0.3638,0.9313,0.1028,0.9963,0.0507,0.0894,6.9,7.76,Very Low (<$0.30),39.6,0.058,0,none,0,2.88,0.0181,0.078,1.0,32.4,9.6914
1967,Italy,ITA,EUR,Europe,1960s,0.0975,0.3691,0.9166,0.1034,0.9721,0.0531,0.0907,1.46,0.58,Very Low (<$0.30),39.6,0.0589,0,none,0,2.92,0.0184,0.0791,1.0,33.4,9.4012
1968,Italy,ITA,EUR,Europe,1960s,0.0999,0.3782,0.9014,0.1059,0.9555,0.0545,0.0929,2.46,2.42,Very Low (<$0.30),39.6,0.0603,0,none,0,2.94,0.0185,0.0814,1.0,34.8,9.023
1969,Italy,ITA,EUR,Europe,1960s,0.1,0.3785,0.8556,0.1051,0.8992,0.0548,0.093,0.1,-0.76,Very Low (<$0.30),39.6,0.0604,0,none,0,3.09,0.0194,0.0806,1.0,36.7,8.5559
1970,Italy,ITA,EUR,Europe,1970s,0.1041,0.3941,0.8425,0.1102,0.8918,0.0562,0.0968,4.1,4.85,Very Low (<$0.30),52.8,0.0491,0,none,0,3.18,0.02,0.0841,1.0,38.8,8.0928
1971,Italy,ITA,EUR,Europe,1970s,0.1203,0.4554,0.9327,0.1257,0.9746,0.0662,0.1119,15.56,14.07,Very Low (<$0.30),52.8,0.0568,0,none,0,3.6,0.0226,0.0977,1.0,40.5,7.7531
1972,Italy,ITA,EUR,Europe,1970s,0.1401,0.5303,1.0524,0.1515,1.1381,0.076,0.1303,16.46,20.53,Very Low (<$0.30),52.8,0.0661,0,none,0,3.6,0.0226,0.1175,1.0,41.8,7.512
1973,Italy,ITA,EUR,Europe,1970s,0.161,0.6095,1.1386,0.1688,1.1938,0.0884,0.1497,14.92,11.42,Very Low (<$0.30),52.8,0.076,0,none,0,4.75,0.0299,0.1311,1.2,44.4,7.0721
1974,Italy,ITA,EUR,Europe,1970s,0.1823,0.6901,1.1611,0.1945,1.2388,0.1014,0.1695,13.23,15.23,Very Low (<$0.30),52.8,0.086,0,none,0,9.35,0.0588,0.1235,1.55,49.3,6.3692
1975,Italy,ITA,EUR,Europe,1970s,0.2126,0.8048,1.2408,0.227,1.3249,0.1142,0.1977,16.62,16.71,Very Low (<$0.30),52.8,0.1003,0,none,0,10.72,0.0674,0.1452,1.0,53.8,5.8364
1976,Italy,ITA,EUR,Europe,1970s,0.24,0.9085,1.3244,0.2526,1.394,0.1322,0.2232,12.89,11.28,Very Low (<$0.30),52.8,0.1133,0,none,0,11.51,0.0724,0.1676,1.0,56.9,5.5185
1977,Italy,ITA,EUR,Europe,1970s,0.293,1.1091,1.5182,0.317,1.6425,0.1569,0.2725,22.08,25.49,Very Low (<$0.30),52.8,0.1383,0,none,0,13.92,0.0876,0.2054,1.0,60.6,5.1815
1978,Italy,ITA,EUR,Europe,1970s,0.3395,1.2851,1.635,0.3664,1.7646,0.188,0.3157,15.87,15.58,Low ($0.30–$0.70),52.8,0.1602,0,none,0,14.02,0.0882,0.2513,1.0,65.2,4.816
1979,Italy,ITA,EUR,Europe,1970s,0.3884,1.4703,1.6799,0.4086,1.7672,0.2051,0.3612,14.4,11.52,Low ($0.30–$0.70),52.8,0.1833,0,none,0,31.61,0.1988,0.1896,1.3,72.6,4.3251
1980,Italy,ITA,EUR,Europe,1980s,0.4836,1.8306,1.8428,0.507,1.932,0.2676,0.4497,24.51,24.08,Low ($0.30–$0.70),66.0,0.1644,0,none,0,36.83,0.2317,0.2519,1.25,82.4,3.8107
1981,Italy,ITA,EUR,Europe,1980s,0.4626,1.7511,1.598,0.4949,1.7096,0.2555,0.4302,-4.34,-2.39,Low ($0.30–$0.70),66.1,0.1568,0,none,0,35.75,0.2249,0.2377,1.0,90.9,3.4543
1982,Italy,ITA,EUR,Europe,1980s,0.5035,1.906,1.6383,0.536,1.7441,0.2723,0.4683,8.84,8.3,Low ($0.30–$0.70),66.2,0.1702,0,none,0,31.82,0.2001,0.3034,1.0,96.5,3.2539
1983,Italy,ITA,EUR,Europe,1980s,0.498,1.8851,1.57,0.5325,1.6788,0.2709,0.4631,-1.09,-0.65,Low ($0.30–$0.70),66.3,0.1678,0,none,0,29.55,0.1859,0.3121,1.0,99.6,3.1526
1984,Italy,ITA,EUR,Europe,1980s,0.5276,1.9972,1.5945,0.5619,1.6981,0.2926,0.4907,5.94,5.52,Low ($0.30–$0.70),66.4,0.1773,0,none,0,28.78,0.181,0.3466,1.0,103.9,3.0221
1985,Italy,ITA,EUR,Europe,1980s,0.5645,2.1369,1.6473,0.5831,1.7016,0.3086,0.525,6.99,3.77,Low ($0.30–$0.70),66.5,0.1891,0,none,0,27.56,0.1733,0.3912,1.0,107.6,2.9182
1986,Italy,ITA,EUR,Europe,1980s,0.5759,2.18,1.6499,0.6205,1.7777,0.3255,0.5356,2.02,6.41,Low ($0.30–$0.70),66.6,0.1924,0,none,0,14.43,0.0908,0.4851,0.75,109.6,2.865
1987,Italy,ITA,EUR,Europe,1980s,0.6247,2.3647,1.7267,0.6732,1.8608,0.336,0.581,8.47,8.49,Low ($0.30–$0.70),66.7,0.208,0,none,0,18.44,0.116,0.5087,1.0,113.6,2.7641
1988,Italy,ITA,EUR,Europe,1980s,0.6482,2.4537,1.7205,0.6911,1.8344,0.3539,0.6028,3.76,2.66,Low ($0.30–$0.70),66.8,0.2152,0,none,0,14.92,0.0938,0.5544,1.0,118.3,2.6543
1989,Italy,ITA,EUR,Europe,1980s,0.6545,2.4776,1.6574,0.6997,1.7718,0.3641,0.6087,0.97,1.24,Low ($0.30–$0.70),66.9,0.2166,0,none,0,18.33,0.1153,0.5392,1.0,124.0,2.5323
1990,Italy,ITA,EUR,Europe,1990s,0.7083,2.6812,1.7017,0.7437,1.7867,0.3963,0.6587,8.22,6.29,Medium ($0.70–$1.10),67.0,0.2337,0,none,0,23.73,0.1493,0.559,1.0,130.7,2.4024
1991,Italy,ITA,EUR,Europe,1990s,0.749,2.8353,1.7268,0.8037,1.8529,0.4216,0.6966,5.75,8.07,Medium ($0.70–$1.10),67.1,0.2464,0,none,0,20.2,0.1271,0.6219,1.0,136.2,2.3054
1992,Italy,ITA,EUR,Europe,1990s,0.7951,3.0098,1.7795,0.8366,1.8724,0.4328,0.7394,6.15,4.09,Medium ($0.70–$1.10),67.2,0.2608,0,none,0,19.32,0.1215,0.6736,1.0,140.3,2.2381
1993,Italy,ITA,EUR,Europe,1990s,0.8324,3.151,1.8088,0.8818,1.9162,0.4549,0.7741,4.69,5.4,Medium ($0.70–$1.10),67.3,0.2722,0,none,0,16.97,0.1067,0.7257,1.0,144.5,2.173
1994,Italy,ITA,EUR,Europe,1990s,0.8602,3.2562,1.8226,0.923,1.9556,0.4574,0.8,3.34,4.67,Medium ($0.70–$1.10),67.4,0.2804,0,none,0,15.82,0.0995,0.7607,1.0,148.2,2.1188
1995,Italy,ITA,EUR,Europe,1990s,0.8976,3.3978,1.8494,0.928,1.912,0.5145,0.8348,4.35,0.54,Medium ($0.70–$1.10),67.5,0.2917,0,none,0,17.02,0.1071,0.7905,1.0,152.4,2.0604
1996,Italy,ITA,EUR,Europe,1990s,0.919,3.4788,1.8392,0.9765,1.9542,0.5043,0.8547,2.38,5.23,Medium ($0.70–$1.10),67.6,0.2978,0,none,0,22.12,0.1391,0.7799,1.0,156.9,2.0013
1997,Italy,ITA,EUR,Europe,1990s,0.9247,3.5004,1.8091,0.9737,1.9049,0.5015,0.86,0.62,-0.29,Medium ($0.70–$1.10),67.7,0.2987,0,none,0,19.09,0.1201,0.8046,1.0,160.5,1.9564
1998,Italy,ITA,EUR,Europe,1990s,0.9103,3.4459,1.7536,0.9662,1.8613,0.5041,0.8466,-1.56,-0.77,Medium ($0.70–$1.10),67.8,0.2931,0,none,0,13.07,0.0822,0.8281,0.82,163.0,1.9264
1999,Italy,ITA,EUR,Europe,1990s,0.9582,3.6272,1.806,1.0063,1.8966,0.5327,0.8911,5.26,4.15,Medium ($0.70–$1.10),67.9,0.3076,0,none,0,17.97,0.113,0.8452,1.0,166.6,1.8848
2000,Italy,ITA,EUR,Europe,2000s,0.996,3.7703,1.8162,1.0618,1.9362,0.5451,0.9263,3.94,5.52,Medium ($0.70–$1.10),68.0,0.3187,0,none,0,30.38,0.1911,0.8049,1.0,172.2,1.8235
2001,Italy,ITA,EUR,Europe,2000s,1.0259,3.8835,1.8189,1.1039,1.9572,0.5676,0.9541,3.0,3.96,Medium ($0.70–$1.10),68.1,0.3273,0,none,0,25.93,0.1631,0.8628,1.0,177.1,1.773
2002,Italy,ITA,EUR,Europe,2000s,1.0782,4.0814,1.8819,1.1558,2.0173,0.5924,1.0027,5.1,4.7,Medium ($0.70–$1.10),68.2,0.3429,0,none,0,26.15,0.1645,0.9137,1.0,179.9,1.7454
2003,Italy,ITA,EUR,Europe,2000s,1.1705,4.4308,1.9975,1.2591,2.1487,0.6188,1.0886,8.56,8.94,High ($1.10–$1.60),68.3,0.371,0,none,0,31.07,0.1954,0.9751,1.0,184.0,1.7065
2004,Italy,ITA,EUR,Europe,2000s,1.215,4.5993,2.0196,1.3145,2.185,0.6697,1.13,3.8,4.4,High ($1.10–$1.60),68.4,0.3839,0,none,0,41.49,0.261,0.954,1.0,188.9,1.6623
2005,Italy,ITA,EUR,Europe,2000s,1.2908,4.8862,2.0753,1.3784,2.2162,0.6894,1.2004,6.24,4.86,High ($1.10–$1.60),68.5,0.4066,0,none,0,56.59,0.3559,0.9349,1.0,195.3,1.6078
2006,Italy,ITA,EUR,Europe,2000s,1.3592,5.1451,2.117,1.4603,2.2745,0.7474,1.2641,5.3,5.94,High ($1.10–$1.60),68.6,0.4268,0,none,0,66.02,0.4153,0.9439,1.0,201.6,1.5575
2007,Italy,ITA,EUR,Europe,2000s,1.5508,5.8704,2.349,1.6335,2.4743,0.8745,1.4422,14.1,11.86,High ($1.10–$1.60),68.7,0.4854,0,none,0,72.34,0.455,1.0958,1.0,207.3,1.5147
2008,Italy,ITA,EUR,Europe,2000s,1.6024,6.0657,2.337,1.7135,2.499,0.883,1.4902,3.33,4.9,Very High (>$1.60),68.8,0.4999,0,none,0,99.67,0.6269,0.9755,1.28,215.3,1.4584
2009,Italy,ITA,EUR,Europe,2000s,1.528,5.7841,2.2368,1.613,2.3612,0.863,1.421,-4.64,-5.87,High ($1.10–$1.60),68.9,0.4752,0,none,0,61.74,0.3883,1.1397,0.78,214.5,1.4639
2010,Italy,ITA,EUR,Europe,2010s,1.4323,5.4218,2.0621,1.496,2.1538,0.7668,1.332,-6.26,-7.25,High ($1.10–$1.60),69.0,0.444,0,none,0,79.61,0.5007,0.9316,1.0,218.1,1.4397
2011,Italy,ITA,EUR,Europe,2010s,1.4576,5.5176,2.0351,1.5696,2.1914,0.7998,1.3556,1.77,4.92,High ($1.10–$1.60),69.1,0.4504,0,none,0,111.26,0.6998,0.7578,1.0,224.9,1.3962
2012,Italy,ITA,EUR,Europe,2010s,1.4953,5.6603,2.045,1.5756,2.1548,0.8129,1.3906,2.59,0.38,High ($1.10–$1.60),69.2,0.4606,0,none,0,112.01,0.7045,0.7908,1.0,229.6,1.3676
2013,Italy,ITA,EUR,Europe,2010s,1.4942,5.6562,2.0136,1.5813,2.131,0.8289,1.3896,-0.07,0.36,High ($1.10–$1.60),69.3,0.4587,0,none,0,108.66,0.6835,0.8107,1.0,233.0,1.3476
2014,Italy,ITA,EUR,Europe,2010s,1.5414,5.8348,2.0448,1.657,2.1981,0.8396,1.4335,3.16,4.79,High ($1.10–$1.60),69.4,0.4717,0,none,0,98.97,0.6225,0.9189,1.0,236.7,1.3266
2015,Italy,ITA,EUR,Europe,2010s,1.5775,5.9715,2.09,1.6941,2.2445,0.8746,1.4671,2.34,2.24,High ($1.10–$1.60),69.5,0.4811,0,none,0,52.39,0.3295,1.248,1.0,237.0,1.3249
2016,Italy,ITA,EUR,Europe,2010s,1.5797,5.9798,2.0668,1.6776,2.1949,0.8522,1.4691,0.14,-0.97,High ($1.10–$1.60),69.6,0.4802,0,none,0,43.74,0.2751,1.3046,1.0,240.0,1.3083
2017,Italy,ITA,EUR,Europe,2010s,1.6201,6.1327,2.0755,1.7312,2.2179,0.9051,1.5067,2.56,3.2,Very High (>$1.60),69.7,0.4909,0,none,0,54.25,0.3412,1.2789,1.0,245.1,1.2811
2018,Italy,ITA,EUR,Europe,2010s,1.6461,6.2312,2.0584,1.7288,2.1619,0.8954,1.5309,1.6,-0.14,Very High (>$1.60),69.8,0.4971,0,none,0,71.34,0.4487,1.1974,1.0,251.1,1.2505
2019,Italy,ITA,EUR,Europe,2010s,1.7176,6.5018,2.1092,1.8297,2.2469,0.9269,1.5974,4.34,5.84,Very High (>$1.60),69.9,0.517,0,none,0,64.37,0.4049,1.3127,1.0,255.7,1.228
2020,Italy,ITA,EUR,Europe,2020s,1.8121,6.8595,2.1986,1.9446,2.3594,0.9882,1.6853,5.5,6.28,Very High (>$1.60),70.0,0.5436,0,none,0,41.84,0.2632,1.5489,0.72,258.8,1.2133
2021,Italy,ITA,EUR,Europe,2020s,1.9874,7.5231,2.3027,2.114,2.4494,1.0576,1.8483,9.67,8.71,Very High (>$1.60),70.1,0.5942,0,none,0,70.86,0.4457,1.5417,1.0,271.0,1.1587
2022,Italy,ITA,EUR,Europe,2020s,2.1649,8.195,2.3224,2.2837,2.4499,1.1746,2.0134,8.93,8.03,Very High (>$1.60),70.2,0.6451,0,none,0,101.32,0.6373,1.5276,1.3,292.7,1.0728
2023,Italy,ITA,EUR,Europe,2020s,1.8945,7.1715,1.9523,2.0021,2.0632,1.0572,1.7619,-12.49,-12.33,Very High (>$1.60),70.3,0.5627,0,none,0,82.49,0.5188,1.3757,1.0,304.7,1.0305
2024,Italy,ITA,EUR,Europe,2020s,1.8511,7.0072,1.8511,1.9503,1.9503,1.0624,1.7215,-2.29,-2.59,Very High (>$1.60),70.4,0.5479,0,none,0,80.0,0.5032,1.3479,1.0,314.0,1.0
1924,Norway,NOR,NOK,Europe,1920s,0.0299,0.1132,0.549,0.0319,0.5858,0.0188,0.3229,,,Very Low (<$0.30),24.8,0.0225,0,none,1,1.43,0.009,0.0209,1.0,17.1,18.3626
1925,Norway,NOR,NOK,Europe,1920s,0.0304,0.1151,0.5455,0.0322,0.5778,0.019,0.3283,1.67,0.94,Very Low (<$0.30),24.8,0.0229,0,none,1,1.68,0.0106,0.0198,1.0,17.5,17.9429
1926,Norway,NOR,NOK,Europe,1920s,0.0301,0.1139,0.534,0.0316,0.5606,0.0196,0.3251,-0.99,-1.86,Very Low (<$0.30),24.8,0.0226,0,none,1,1.88,0.0118,0.0183,1.0,17.7,17.7401
1927,Norway,NOR,NOK,Europe,1920s,0.03,0.1136,0.5414,0.0307,0.554,0.0182,0.324,-0.33,-2.85,Very Low (<$0.30),24.8,0.0226,0,none,1,1.3,0.0082,0.0218,1.0,17.4,18.046
1928,Norway,NOR,NOK,Europe,1920s,0.0316,0.1196,0.5803,0.0335,0.6151,0.0189,0.3413,5.33,9.12,Very Low (<$0.30),24.8,0.0238,0,none,1,1.17,0.0074,0.0242,1.0,17.1,18.3626
1929,Norway,NOR,NOK,Europe,1920s,0.0307,0.1162,0.5637,0.0329,0.6041,0.0194,0.3316,-2.85,-1.79,Very Low (<$0.30),24.8,0.0231,0,none,1,1.27,0.008,0.0227,1.0,17.1,18.3626
1930,Norway,NOR,NOK,Europe,1930s,0.0322,0.1219,0.6054,0.0346,0.6506,0.0203,0.3478,4.89,5.17,Very Low (<$0.30),24.8,0.0242,0,none,1,1.19,0.0075,0.0247,1.0,16.7,18.8024
1931,Norway,NOR,NOK,Europe,1930s,0.0326,0.1234,0.6734,0.0343,0.7086,0.02,0.3521,1.24,-0.87,Very Low (<$0.30),24.8,0.0245,0,none,1,0.65,0.0041,0.0285,1.0,15.2,20.6579
1932,Norway,NOR,NOK,Europe,1930s,0.033,0.1249,0.7564,0.0362,0.8297,0.0204,0.3564,1.23,5.54,Very Low (<$0.30),24.8,0.0248,0,none,1,0.87,0.0055,0.0275,1.0,13.7,22.9197
1933,Norway,NOR,NOK,Europe,1930s,0.0336,0.1272,0.8116,0.0367,0.8864,0.0207,0.3629,1.82,1.38,Very Low (<$0.30),24.8,0.0253,0,none,1,0.67,0.0042,0.0294,1.0,13.0,24.1538
1934,Norway,NOR,NOK,Europe,1930s,0.0334,0.1264,0.7827,0.0353,0.8272,0.0209,0.3607,-0.6,-3.81,Very Low (<$0.30),24.8,0.0251,0,none,1,1.0,0.0063,0.0271,1.0,13.4,23.4328
1935,Norway,NOR,NOK,Europe,1930s,0.035,0.1325,0.8022,0.037,0.848,0.0215,0.378,4.79,4.82,Very Low (<$0.30),24.8,0.0263,0,none,1,0.97,0.0061,0.0289,1.0,13.7,22.9197
1936,Norway,NOR,NOK,Europe,1930s,0.0348,0.1317,0.7861,0.0374,0.8449,0.0219,0.3758,-0.57,1.08,Very Low (<$0.30),24.8,0.0262,0,none,1,1.09,0.0069,0.0279,1.0,13.9,22.5899
1937,Norway,NOR,NOK,Europe,1930s,0.0369,0.1397,0.8046,0.039,0.8504,0.0232,0.3985,6.03,4.28,Very Low (<$0.30),24.8,0.0277,0,none,1,1.18,0.0074,0.0295,1.0,14.4,21.8056
1938,Norway,NOR,NOK,Europe,1930s,0.0362,0.137,0.8062,0.0385,0.8574,0.0224,0.391,-1.9,-1.28,Very Low (<$0.30),24.8,0.0272,0,none,1,1.13,0.0071,0.0291,1.0,14.1,22.2695
1939,Norway,NOR,NOK,Europe,1930s,0.0378,0.1431,0.8539,0.0408,0.9217,0.0233,0.4082,4.42,5.97,Very Low (<$0.30),24.8,0.0284,0,none,1,1.02,0.0064,0.0314,1.0,13.9,22.5899
1940,Norway,NOR,NOK,Europe,1940s,0.0387,0.1465,0.868,0.0417,0.9353,0.0245,0.418,2.38,2.21,Very Low (<$0.30),24.8,0.0291,0,none,1,1.02,0.0064,0.0323,1.0,14.0,22.4286
1941,Norway,NOR,NOK,Europe,1940s,0.0405,0.1533,0.8651,0.0425,0.9078,0.0253,0.4374,4.65,1.92,Very Low (<$0.30),24.8,0.0305,0,none,1,1.14,0.0072,0.0333,1.0,14.7,21.3605
1942,Norway,NOR,NOK,Europe,1940s,0.0415,0.1571,0.7994,0.0437,0.8418,0.0266,0.4482,2.47,2.82,Very Low (<$0.30),24.8,0.0312,0,none,1,1.19,0.0075,0.034,1.0,16.3,19.2638
1943,Norway,NOR,NOK,Europe,1940s,0.0441,0.1669,0.8004,0.0463,0.8404,0.0271,0.4763,6.27,5.95,Very Low (<$0.30),24.8,0.0332,0,none,1,1.2,0.0075,0.0366,1.0,17.3,18.1503
1944,Norway,NOR,NOK,Europe,1940s,0.0441,0.1669,0.7868,0.0467,0.8332,0.0274,0.4763,0.0,0.86,Very Low (<$0.30),24.8,0.0332,0,none,1,1.21,0.0076,0.0365,1.0,17.6,17.8409
1945,Norway,NOR,NOK,Europe,1940s,0.0488,0.1847,0.8513,0.0518,0.9036,0.03,0.527,10.66,10.92,Very Low (<$0.30),24.8,0.0367,0,none,1,1.22,0.0077,0.0411,1.0,18.0,17.4444
1946,Norway,NOR,NOK,Europe,1940s,0.05,0.1893,0.8051,0.0527,0.8486,0.0311,0.54,2.46,1.74,Very Low (<$0.30),24.8,0.0376,0,none,1,1.41,0.0089,0.0411,1.0,19.5,16.1026
1947,Norway,NOR,NOK,Europe,1940s,0.0525,0.1987,0.7392,0.0563,0.7927,0.0329,0.567,5.0,6.83,Very Low (<$0.30),24.8,0.0395,0,none,1,1.93,0.0121,0.0404,1.0,22.3,14.0807
1948,Norway,NOR,NOK,Europe,1940s,0.0539,0.204,0.7023,0.0572,0.7453,0.0333,0.5821,2.67,1.6,Very Low (<$0.30),24.8,0.0405,0,none,1,2.6,0.0164,0.0375,1.0,24.1,13.029
1949,Norway,NOR,NOK,Europe,1940s,0.0572,0.2165,0.7547,0.0607,0.8008,0.036,0.6178,6.12,6.12,Very Low (<$0.30),24.8,0.043,0,none,1,2.54,0.016,0.0412,1.0,23.8,13.1933
1950,Norway,NOR,NOK,Europe,1950s,0.0601,0.2275,0.783,0.0618,0.8052,0.0378,0.6491,5.07,1.81,Very Low (<$0.30),37.2,0.0377,0,none,1,2.51,0.0158,0.0443,1.0,24.1,13.029
1951,Norway,NOR,NOK,Europe,1950s,0.0611,0.2313,0.7379,0.0635,0.7669,0.0383,0.6599,1.66,2.75,Very Low (<$0.30),37.2,0.0384,0,none,1,2.53,0.0159,0.0452,1.0,26.0,12.0769
1952,Norway,NOR,NOK,Europe,1950s,0.065,0.2461,0.7702,0.0682,0.8081,0.0397,0.702,6.38,7.4,Very Low (<$0.30),37.2,0.0408,0,none,1,2.53,0.0159,0.0491,1.0,26.5,11.8491
1953,Norway,NOR,NOK,Europe,1950s,0.0672,0.2544,0.7903,0.0716,0.842,0.0409,0.7258,3.38,4.99,Very Low (<$0.30),37.2,0.0422,0,none,1,2.68,0.0169,0.0503,1.0,26.7,11.7603
1954,Norway,NOR,NOK,Europe,1950s,0.0693,0.2623,0.8089,0.0725,0.8463,0.0431,0.7484,3.12,1.26,Very Low (<$0.30),37.2,0.0435,0,none,1,2.78,0.0175,0.0518,1.0,26.9,11.6729
1955,Norway,NOR,NOK,Europe,1950s,0.0717,0.2714,0.8401,0.0778,0.9115,0.0445,0.7744,3.46,7.31,Very Low (<$0.30),37.2,0.045,0,none,1,2.77,0.0174,0.0543,1.0,26.8,11.7164
1956,Norway,NOR,NOK,Europe,1950s,0.0726,0.2748,0.8381,0.0771,0.8901,0.0454,0.7841,1.26,-0.9,Very Low (<$0.30),37.2,0.0456,0,none,1,2.79,0.0175,0.0551,1.0,27.2,11.5441
1957,Norway,NOR,NOK,Europe,1950s,0.0773,0.2926,0.8638,0.0823,0.9197,0.0485,0.8348,6.47,6.74,Very Low (<$0.30),37.2,0.0485,0,none,1,3.09,0.0194,0.0579,1.0,28.1,11.1744
1958,Norway,NOR,NOK,Europe,1950s,0.0776,0.2937,0.8431,0.0824,0.8953,0.0479,0.8381,0.39,0.12,Very Low (<$0.30),37.2,0.0487,0,none,1,3.01,0.0189,0.0587,1.0,28.9,10.8651
1959,Norway,NOR,NOK,Europe,1950s,0.0802,0.3036,0.8654,0.0856,0.9237,0.0503,0.8662,3.35,3.88,Very Low (<$0.30),37.2,0.0504,0,none,1,2.9,0.0182,0.062,1.0,29.1,10.7904
1960,Norway,NOR,NOK,Europe,1960s,0.0854,0.3233,0.9059,0.0918,0.9738,0.0514,0.9223,6.48,7.24,Very Low (<$0.30),37.2,0.0536,0,none,1,2.88,0.0181,0.0673,1.0,29.6,10.6081
1961,Norway,NOR,NOK,Europe,1960s,0.0858,0.3248,0.901,0.0902,0.9473,0.052,0.9266,0.47,-1.74,Very Low (<$0.30),37.2,0.0539,0,none,1,2.89,0.0182,0.0676,1.0,29.9,10.5017
1962,Norway,NOR,NOK,Europe,1960s,0.0902,0.3414,0.9378,0.0979,1.0179,0.0554,0.9742,5.13,8.54,Very Low (<$0.30),37.2,0.0566,0,none,1,2.9,0.0182,0.072,1.0,30.2,10.3974
1963,Norway,NOR,NOK,Europe,1960s,0.0921,0.3486,0.9451,0.0965,0.9902,0.0551,0.9947,2.11,-1.43,Very Low (<$0.30),37.2,0.0578,0,none,1,2.89,0.0182,0.0739,1.0,30.6,10.2614
1964,Norway,NOR,NOK,Europe,1960s,0.0941,0.3562,0.9531,0.1005,1.018,0.0609,1.0163,2.17,4.15,Very Low (<$0.30),37.2,0.0591,0,none,1,2.88,0.0181,0.076,1.0,31.0,10.129
1965,Norway,NOR,NOK,Europe,1960s,0.0997,0.3774,0.9938,0.1054,1.0507,0.0628,1.0768,5.95,4.88,Very Low (<$0.30),37.2,0.0626,0,none,1,2.86,0.018,0.0817,1.0,31.5,9.9683
