year,country,iso3,currency_code,region,decade,gasoline_usd_per_liter,gasoline_usd_per_gallon,gasoline_real_2024usd,diesel_usd_per_liter,diesel_real_2024usd,lpg_usd_per_liter,gasoline_local_currency,gasoline_yoy_pct_change,diesel_yoy_pct_change,price_tier,tax_pct_of_pump_price,pretax_price_usd_ltr,subsidy_flag,subsidy_regime,is_oil_producer,crude_oil_usd_per_barrel,crude_oil_usd_per_liter,refinery_margin_usd_ltr,oil_price_shock_idx,us_cpi,inflation_deflator_2024
1941,UAE,ARE,AED,Middle East,1940s,0.0104,0.0394,0.2221,0.0072,0.1538,0.0044,0.0382,0.0,0.0,Very Low (<$0.30),0.0,0.0104,0,heavy,1,1.14,0.0072,0.0032,1.0,14.7,21.3605
1942,UAE,ARE,AED,Middle East,1940s,0.0108,0.0409,0.208,0.0077,0.1483,0.0045,0.0396,3.85,6.94,Very Low (<$0.30),0.0,0.0108,0,heavy,1,1.19,0.0075,0.0033,1.0,16.3,19.2638
1943,UAE,ARE,AED,Middle East,1940s,0.0114,0.0432,0.2069,0.0079,0.1434,0.0048,0.0418,5.56,2.6,Very Low (<$0.30),0.0,0.0114,0,heavy,1,1.2,0.0075,0.0039,1.0,17.3,18.1503
1944,UAE,ARE,AED,Middle East,1940s,0.0118,0.0447,0.2105,0.0082,0.1463,0.0049,0.0433,3.51,3.8,Very Low (<$0.30),0.0,0.0118,0,heavy,1,1.21,0.0076,0.0042,1.0,17.6,17.8409
1945,UAE,ARE,AED,Middle East,1940s,0.0123,0.0466,0.2146,0.0088,0.1535,0.0053,0.0451,4.24,7.32,Very Low (<$0.30),0.0,0.0123,0,heavy,1,1.22,0.0077,0.0046,1.0,18.0,17.4444
1946,UAE,ARE,AED,Middle East,1940s,0.0128,0.0485,0.2061,0.0093,0.1498,0.0051,0.047,4.07,5.68,Very Low (<$0.30),0.0,0.0128,0,heavy,1,1.41,0.0089,0.0039,1.0,19.5,16.1026
1947,UAE,ARE,AED,Middle East,1940s,0.0133,0.0503,0.1873,0.0095,0.1338,0.0058,0.0488,3.91,2.15,Very Low (<$0.30),0.0,0.0133,0,heavy,1,1.93,0.0121,0.0012,1.0,22.3,14.0807
1948,UAE,ARE,AED,Middle East,1940s,0.0136,0.0515,0.1772,0.0098,0.1277,0.0058,0.0499,2.26,3.16,Very Low (<$0.30),0.0,0.0136,0,heavy,1,2.6,0.0164,-0.0028,1.0,24.1,13.029
1949,UAE,ARE,AED,Middle East,1940s,0.014,0.053,0.1847,0.0102,0.1346,0.0058,0.0514,2.94,4.08,Very Low (<$0.30),0.0,0.014,0,heavy,1,2.54,0.016,-0.002,1.0,23.8,13.1933
1950,UAE,ARE,AED,Middle East,1950s,0.015,0.0568,0.1954,0.011,0.1433,0.0061,0.055,7.14,7.84,Very Low (<$0.30),0.0,0.015,1,heavy,1,2.51,0.0158,-0.0008,1.0,24.1,13.029
1951,UAE,ARE,AED,Middle East,1950s,0.0151,0.0572,0.1824,0.0107,0.1292,0.0063,0.0554,0.67,-2.73,Very Low (<$0.30),0.0,0.0151,1,heavy,1,2.53,0.0159,-0.0008,1.0,26.0,12.0769
1952,UAE,ARE,AED,Middle East,1950s,0.0157,0.0594,0.186,0.0112,0.1327,0.0064,0.0576,3.97,4.67,Very Low (<$0.30),0.0,0.0157,1,heavy,1,2.53,0.0159,-0.0002,1.0,26.5,11.8491
1953,UAE,ARE,AED,Middle East,1950s,0.0154,0.0583,0.1811,0.0111,0.1305,0.0064,0.0565,-1.91,-0.89,Very Low (<$0.30),0.0,0.0154,1,heavy,1,2.68,0.0169,-0.0015,1.0,26.7,11.7603
1954,UAE,ARE,AED,Middle East,1950s,0.016,0.0606,0.1868,0.0117,0.1366,0.0067,0.0587,3.9,5.41,Very Low (<$0.30),0.0,0.016,1,heavy,1,2.78,0.0175,-0.0015,1.0,26.9,11.6729
1955,UAE,ARE,AED,Middle East,1950s,0.0165,0.0625,0.1933,0.0119,0.1394,0.007,0.0606,3.12,1.71,Very Low (<$0.30),0.0,0.0165,1,heavy,1,2.77,0.0174,-0.0009,1.0,26.8,11.7164
1956,UAE,ARE,AED,Middle East,1950s,0.0168,0.0636,0.1939,0.0123,0.142,0.007,0.0617,1.82,3.36,Very Low (<$0.30),0.0,0.0168,1,heavy,1,2.79,0.0175,-0.0007,1.0,27.2,11.5441
1957,UAE,ARE,AED,Middle East,1950s,0.0168,0.0636,0.1877,0.0122,0.1363,0.007,0.0617,0.0,-0.81,Very Low (<$0.30),0.0,0.0168,1,heavy,1,3.09,0.0194,-0.0026,1.0,28.1,11.1744
1958,UAE,ARE,AED,Middle East,1950s,0.0171,0.0647,0.1858,0.0124,0.1347,0.0073,0.0628,1.79,1.64,Very Low (<$0.30),0.0,0.0171,1,heavy,1,3.01,0.0189,-0.0018,1.0,28.9,10.8651
1959,UAE,ARE,AED,Middle East,1950s,0.0171,0.0647,0.1845,0.0125,0.1349,0.0073,0.0628,0.0,0.81,Very Low (<$0.30),0.0,0.0171,1,heavy,1,2.9,0.0182,-0.0011,1.0,29.1,10.7904
1960,UAE,ARE,AED,Middle East,1960s,0.018,0.0681,0.1909,0.0128,0.1358,0.0076,0.0661,5.26,2.4,Very Low (<$0.30),0.0,0.018,1,heavy,1,2.88,0.0181,-0.0001,1.0,29.6,10.6081
1961,UAE,ARE,AED,Middle East,1960s,0.018,0.0681,0.189,0.0129,0.1355,0.0074,0.0661,0.0,0.78,Very Low (<$0.30),0.0,0.018,1,heavy,1,2.89,0.0182,-0.0002,1.0,29.9,10.5017
1962,UAE,ARE,AED,Middle East,1960s,0.0188,0.0712,0.1955,0.0136,0.1414,0.0078,0.069,4.44,5.43,Very Low (<$0.30),0.0,0.0188,1,heavy,1,2.9,0.0182,0.0006,1.0,30.2,10.3974
1963,UAE,ARE,AED,Middle East,1960s,0.0195,0.0738,0.2001,0.0141,0.1447,0.0086,0.0716,3.72,3.68,Very Low (<$0.30),0.0,0.0195,1,heavy,1,2.89,0.0182,0.0013,1.0,30.6,10.2614
1964,UAE,ARE,AED,Middle East,1960s,0.0199,0.0753,0.2016,0.0147,0.1489,0.0085,0.073,2.05,4.26,Very Low (<$0.30),0.0,0.0199,1,heavy,1,2.88,0.0181,0.0018,1.0,31.0,10.129
1965,UAE,ARE,AED,Middle East,1960s,0.0202,0.0765,0.2014,0.0145,0.1445,0.0087,0.0741,1.51,-1.36,Very Low (<$0.30),0.0,0.0202,1,heavy,1,2.86,0.018,0.0022,1.0,31.5,9.9683
1966,UAE,ARE,AED,Middle East,1960s,0.0202,0.0765,0.1958,0.0146,0.1415,0.0088,0.0741,0.0,0.69,Very Low (<$0.30),0.0,0.0202,1,heavy,1,2.88,0.0181,0.0021,1.0,32.4,9.6914
1967,UAE,ARE,AED,Middle East,1960s,0.0204,0.0772,0.1918,0.015,0.141,0.0088,0.0749,0.99,2.74,Very Low (<$0.30),0.0,0.0204,1,heavy,1,2.92,0.0184,0.002,1.0,33.4,9.4012
1968,UAE,ARE,AED,Middle East,1960s,0.0214,0.081,0.1931,0.0154,0.139,0.0091,0.0785,4.9,2.67,Very Low (<$0.30),0.0,0.0214,1,heavy,1,2.94,0.0185,0.0029,1.0,34.8,9.023
1969,UAE,ARE,AED,Middle East,1960s,0.0218,0.0825,0.1865,0.0159,0.136,0.0093,0.08,1.87,3.25,Very Low (<$0.30),0.0,0.0218,1,heavy,1,3.09,0.0194,0.0024,1.0,36.7,8.5559
1970,UAE,ARE,AED,Middle East,1970s,0.0217,0.0821,0.1756,0.016,0.1295,0.0091,0.0796,-0.46,0.63,Very Low (<$0.30),0.0,0.0217,1,heavy,1,3.18,0.02,0.0017,1.0,38.8,8.0928
1971,UAE,ARE,AED,Middle East,1970s,0.0233,0.0882,0.1806,0.0168,0.1303,0.0099,0.0855,7.37,5.0,Very Low (<$0.30),0.0,0.0233,1,heavy,1,3.6,0.0226,0.0007,1.0,40.5,7.7531
1972,UAE,ARE,AED,Middle East,1970s,0.0255,0.0965,0.1916,0.0183,0.1375,0.0107,0.0936,9.44,8.93,Very Low (<$0.30),0.0,0.0255,1,heavy,1,3.6,0.0226,0.0029,1.0,41.8,7.512
1973,UAE,ARE,AED,Middle East,1970s,0.0268,0.1014,0.1895,0.0197,0.1393,0.0113,0.0984,5.1,7.65,Very Low (<$0.30),0.0,0.0268,1,heavy,1,4.75,0.0299,-0.0031,1.2,44.4,7.0721
1974,UAE,ARE,AED,Middle East,1970s,0.028,0.106,0.1783,0.0204,0.1299,0.0117,0.1028,4.48,3.55,Very Low (<$0.30),0.0,0.028,1,heavy,1,9.35,0.0588,-0.0308,1.55,49.3,6.3692
1975,UAE,ARE,AED,Middle East,1970s,0.0291,0.1102,0.1698,0.0216,0.1261,0.0124,0.1068,3.93,5.88,Very Low (<$0.30),0.0,0.0291,1,heavy,1,10.72,0.0674,-0.0383,1.0,53.8,5.8364
1976,UAE,ARE,AED,Middle East,1970s,0.0325,0.123,0.1793,0.0236,0.1302,0.0131,0.1193,11.68,9.26,Very Low (<$0.30),0.0,0.0325,1,heavy,1,11.51,0.0724,-0.0399,1.0,56.9,5.5185
1977,UAE,ARE,AED,Middle East,1970s,0.0346,0.131,0.1793,0.0247,0.128,0.0143,0.127,6.46,4.66,Very Low (<$0.30),0.0,0.0346,1,heavy,1,13.92,0.0876,-0.053,1.0,60.6,5.1815
1978,UAE,ARE,AED,Middle East,1970s,0.0376,0.1423,0.1811,0.0269,0.1295,0.0152,0.138,8.67,8.91,Very Low (<$0.30),0.0,0.0376,1,heavy,1,14.02,0.0882,-0.0506,1.0,65.2,4.816
1979,UAE,ARE,AED,Middle East,1970s,0.0411,0.1556,0.1778,0.0303,0.131,0.0172,0.1508,9.31,12.64,Very Low (<$0.30),0.0,0.0411,1,heavy,1,31.61,0.1988,-0.1577,1.3,72.6,4.3251
1980,UAE,ARE,AED,Middle East,1980s,0.0457,0.173,0.1741,0.0329,0.1254,0.0194,0.1677,11.19,8.58,Very Low (<$0.30),0.0,0.0457,1,heavy,1,36.83,0.2317,-0.186,1.25,82.4,3.8107
1981,UAE,ARE,AED,Middle East,1980s,0.0461,0.1745,0.1592,0.0339,0.1171,0.0191,0.1692,0.88,3.04,Very Low (<$0.30),0.0,0.0461,1,heavy,1,35.75,0.2249,-0.1788,1.0,90.9,3.4543
1982,UAE,ARE,AED,Middle East,1980s,0.0485,0.1836,0.1578,0.0362,0.1178,0.0201,0.178,5.21,6.78,Very Low (<$0.30),0.0,0.0485,1,heavy,1,31.82,0.2001,-0.1516,1.0,96.5,3.2539
1983,UAE,ARE,AED,Middle East,1980s,0.0516,0.1953,0.1627,0.037,0.1166,0.0215,0.1894,6.39,2.21,Very Low (<$0.30),0.0,0.0516,1,heavy,1,29.55,0.1859,-0.1343,1.0,99.6,3.1526
1984,UAE,ARE,AED,Middle East,1980s,0.0527,0.1995,0.1593,0.0391,0.1182,0.0223,0.1934,2.13,5.68,Very Low (<$0.30),0.0,0.0527,1,heavy,1,28.78,0.181,-0.1283,1.0,103.9,3.0221
1985,UAE,ARE,AED,Middle East,1980s,0.0547,0.2071,0.1596,0.0394,0.115,0.023,0.2007,3.8,0.77,Very Low (<$0.30),0.0,0.0547,1,heavy,1,27.56,0.1733,-0.1186,1.0,107.6,2.9182
1986,UAE,ARE,AED,Middle East,1980s,0.0566,0.2143,0.1622,0.0418,0.1198,0.0237,0.2077,3.47,6.09,Very Low (<$0.30),0.0,0.0566,1,heavy,1,14.43,0.0908,-0.0342,0.75,109.6,2.865
1987,UAE,ARE,AED,Middle East,1980s,0.0584,0.2211,0.1614,0.0431,0.1191,0.0246,0.2143,3.18,3.11,Very Low (<$0.30),0.0,0.0584,1,heavy,1,18.44,0.116,-0.0576,1.0,113.6,2.7641
1988,UAE,ARE,AED,Middle East,1980s,0.0607,0.2298,0.1611,0.0435,0.1155,0.0255,0.2228,3.94,0.93,Very Low (<$0.30),0.0,0.0607,1,heavy,1,14.92,0.0938,-0.0331,1.0,118.3,2.6543
1989,UAE,ARE,AED,Middle East,1980s,0.063,0.2385,0.1595,0.0454,0.115,0.027,0.2312,3.79,4.37,Very Low (<$0.30),0.0,0.063,1,heavy,1,18.33,0.1153,-0.0523,1.0,124.0,2.5323
1990,UAE,ARE,AED,Middle East,1990s,0.0651,0.2464,0.1564,0.0464,0.1115,0.0275,0.2389,3.33,2.2,Very Low (<$0.30),0.0,0.0651,1,heavy,1,23.73,0.1493,-0.0842,1.0,130.7,2.4024
1991,UAE,ARE,AED,Middle East,1990s,0.0676,0.2559,0.1558,0.0484,0.1116,0.0293,0.2481,3.84,4.31,Very Low (<$0.30),0.0,0.0676,1,heavy,1,20.2,0.1271,-0.0595,1.0,136.2,2.3054
1992,UAE,ARE,AED,Middle East,1990s,0.0693,0.2623,0.1551,0.0506,0.1132,0.029,0.2543,2.51,4.55,Very Low (<$0.30),0.0,0.0693,1,heavy,1,19.32,0.1215,-0.0522,1.0,140.3,2.2381
1993,UAE,ARE,AED,Middle East,1990s,0.0723,0.2737,0.1571,0.0528,0.1147,0.0303,0.2653,4.33,4.35,Very Low (<$0.30),0.0,0.0723,1,heavy,1,16.97,0.1067,-0.0344,1.0,144.5,2.173
1994,UAE,ARE,AED,Middle East,1990s,0.0737,0.279,0.1562,0.0543,0.115,0.0301,0.2705,1.94,2.84,Very Low (<$0.30),0.0,0.0737,1,heavy,1,15.82,0.0995,-0.0258,1.0,148.2,2.1188
1995,UAE,ARE,AED,Middle East,1990s,0.0759,0.2873,0.1564,0.0536,0.1104,0.0318,0.2786,2.99,-1.29,Very Low (<$0.30),0.0,0.0759,1,heavy,1,17.02,0.1071,-0.0312,1.0,152.4,2.0604
1996,UAE,ARE,AED,Middle East,1990s,0.0786,0.2975,0.1573,0.0572,0.1145,0.0333,0.2885,3.56,6.72,Very Low (<$0.30),0.0,0.0786,1,heavy,1,22.12,0.1391,-0.0605,1.0,156.9,2.0013
1997,UAE,ARE,AED,Middle East,1990s,0.0834,0.3157,0.1632,0.0588,0.115,0.0342,0.3061,6.11,2.8,Very Low (<$0.30),0.0,0.0834,1,heavy,1,19.09,0.1201,-0.0367,1.0,160.5,1.9564
1998,UAE,ARE,AED,Middle East,1990s,0.0849,0.3214,0.1635,0.0621,0.1196,0.036,0.3116,1.8,5.61,Very Low (<$0.30),0.0,0.0849,1,heavy,1,13.07,0.0822,0.0027,0.82,163.0,1.9264
1999,UAE,ARE,AED,Middle East,1990s,0.0897,0.3396,0.1691,0.0651,0.1227,0.0384,0.3292,5.65,4.83,Very Low (<$0.30),0.0,0.0897,1,heavy,1,17.97,0.113,-0.0233,1.0,166.6,1.8848
2000,UAE,ARE,AED,Middle East,2000s,0.0961,0.3638,0.1752,0.0694,0.1265,0.0399,0.3527,7.13,6.61,Very Low (<$0.30),0.0,0.0961,1,heavy,1,30.38,0.1911,-0.095,1.0,172.2,1.8235
2001,UAE,ARE,AED,Middle East,2000s,0.1026,0.3884,0.1819,0.0739,0.131,0.0428,0.3765,6.76,6.48,Very Low (<$0.30),0.0,0.1026,1,heavy,1,25.93,0.1631,-0.0605,1.0,177.1,1.773
2002,UAE,ARE,AED,Middle East,2000s,0.1005,0.3804,0.1754,0.0711,0.1241,0.042,0.3688,-2.05,-3.79,Very Low (<$0.30),0.0,0.1005,1,heavy,1,26.15,0.1645,-0.064,1.0,179.9,1.7454
2003,UAE,ARE,AED,Middle East,2000s,0.1073,0.4062,0.1831,0.0791,0.135,0.0435,0.3938,6.77,11.25,Very Low (<$0.30),0.0,0.1073,1,heavy,1,31.07,0.1954,-0.0881,1.0,184.0,1.7065
2004,UAE,ARE,AED,Middle East,2000s,0.1044,0.3952,0.1735,0.0739,0.1228,0.0429,0.3831,-2.7,-6.57,Very Low (<$0.30),0.0,0.1044,1,heavy,1,41.49,0.261,-0.1566,1.0,188.9,1.6623
2005,UAE,ARE,AED,Middle East,2000s,0.1092,0.4134,0.1756,0.078,0.1254,0.0459,0.4008,4.6,5.55,Very Low (<$0.30),0.0,0.1092,1,heavy,1,56.59,0.3559,-0.2467,1.0,195.3,1.6078
2006,UAE,ARE,AED,Middle East,2000s,0.1212,0.4588,0.1888,0.0891,0.1388,0.0516,0.4448,10.99,14.23,Very Low (<$0.30),0.0,0.1212,1,heavy,1,66.02,0.4153,-0.2941,1.0,201.6,1.5575
2007,UAE,ARE,AED,Middle East,2000s,0.139,0.5262,0.2105,0.0997,0.151,0.0598,0.5101,14.69,11.9,Very Low (<$0.30),0.0,0.139,1,heavy,1,72.34,0.455,-0.316,1.0,207.3,1.5147
2008,UAE,ARE,AED,Middle East,2000s,0.1629,0.6166,0.2376,0.1195,0.1743,0.0677,0.5978,17.19,19.86,Very Low (<$0.30),0.0,0.1629,1,heavy,1,99.67,0.6269,-0.464,1.28,215.3,1.4584
2009,UAE,ARE,AED,Middle East,2000s,0.2479,0.9384,0.3629,0.1772,0.2594,0.1023,0.9098,52.18,48.28,Very Low (<$0.30),0.0,0.2479,1,heavy,1,61.74,0.3883,-0.1404,0.78,214.5,1.4639
2010,UAE,ARE,AED,Middle East,2010s,0.3837,1.4525,0.5524,0.2736,0.3939,0.1597,1.4082,54.78,54.4,Low ($0.30–$0.70),0.0,0.3837,1,heavy,1,79.61,0.5007,-0.117,1.0,218.1,1.4397
2011,UAE,ARE,AED,Middle East,2010s,0.4024,1.5232,0.5618,0.29,0.4049,0.1649,1.4768,4.87,5.99,Low ($0.30–$0.70),0.0,0.4024,1,heavy,1,111.26,0.6998,-0.2974,1.0,224.9,1.3962
2012,UAE,ARE,AED,Middle East,2010s,0.3945,1.4933,0.5395,0.2844,0.3889,0.1647,1.4478,-1.96,-1.93,Low ($0.30–$0.70),0.0,0.3945,1,heavy,1,112.01,0.7045,-0.31,1.0,229.6,1.3676
2013,UAE,ARE,AED,Middle East,2010s,0.3955,1.4971,0.533,0.285,0.3841,0.1689,1.4515,0.25,0.21,Low ($0.30–$0.70),0.0,0.3955,1,heavy,1,108.66,0.6835,-0.288,1.0,233.0,1.3476
2014,UAE,ARE,AED,Middle East,2010s,0.4022,1.5225,0.5335,0.2863,0.3798,0.1638,1.4761,1.69,0.46,Low ($0.30–$0.70),0.0,0.4022,1,heavy,1,98.97,0.6225,-0.2203,1.0,236.7,1.3266
2015,UAE,ARE,AED,Middle East,2010s,0.3847,1.4562,0.5097,0.2788,0.3694,0.159,1.4118,-4.35,-2.62,Low ($0.30–$0.70),0.0,0.3847,1,heavy,1,52.39,0.3295,0.0552,1.0,237.0,1.3249
2016,UAE,ARE,AED,Middle East,2010s,0.5875,2.2239,0.7686,0.4243,0.5551,0.2482,2.1561,52.72,52.19,Low ($0.30–$0.70),0.0,0.5875,1,heavy,1,43.74,0.2751,0.3124,1.0,240.0,1.3083
2017,UAE,ARE,AED,Middle East,2010s,0.6151,2.3284,0.788,0.4412,0.5652,0.2555,2.2574,4.7,3.98,Low ($0.30–$0.70),0.0,0.6151,1,heavy,1,54.25,0.3412,0.2739,1.0,245.1,1.2811
2018,UAE,ARE,AED,Middle East,2010s,0.653,2.4719,0.8166,0.4704,0.5882,0.2729,2.3965,6.16,6.62,Low ($0.30–$0.70),0.0,0.653,1,heavy,1,71.34,0.4487,0.2043,1.0,251.1,1.2505
2019,UAE,ARE,AED,Middle East,2010s,0.7084,2.6816,0.8699,0.5047,0.6198,0.2847,2.5998,8.48,7.29,Medium ($0.70–$1.10),0.0,0.7084,1,heavy,1,64.37,0.4049,0.3035,1.0,255.7,1.228
2020,UAE,ARE,AED,Middle East,2020s,0.7339,2.7781,0.8904,0.5198,0.6307,0.3006,2.6934,3.6,2.99,Medium ($0.70–$1.10),0.0,0.7339,1,heavy,1,41.84,0.2632,0.4707,0.72,258.8,1.2133
2021,UAE,ARE,AED,Middle East,2020s,0.7827,2.9628,0.9069,0.5536,0.6414,0.3182,2.8725,6.65,6.5,Medium ($0.70–$1.10),0.0,0.7827,1,heavy,1,70.86,0.4457,0.337,1.0,271.0,1.1587
2022,UAE,ARE,AED,Middle East,2020s,0.8573,3.2452,0.9197,0.6244,0.6698,0.3668,3.1463,9.53,12.79,Medium ($0.70–$1.10),0.0,0.8573,1,heavy,1,101.32,0.6373,0.22,1.3,292.7,1.0728
2023,UAE,ARE,AED,Middle East,2020s,0.7668,2.9027,0.7902,0.5607,0.5778,0.3283,2.8142,-10.56,-10.2,Medium ($0.70–$1.10),0.0,0.7668,1,heavy,1,82.49,0.5188,0.248,1.0,304.7,1.0305
2024,UAE,ARE,AED,Middle East,2020s,0.7827,2.9628,0.7827,0.5655,0.5655,0.3278,2.8725,2.07,0.86,Medium ($0.70–$1.10),0.0,0.7827,1,heavy,1,80.0,0.5032,0.2795,1.0,314.0,1.0
