year,country,iso3,currency_code,region,decade,gasoline_usd_per_liter,gasoline_usd_per_gallon,gasoline_real_2024usd,diesel_usd_per_liter,diesel_real_2024usd,lpg_usd_per_liter,gasoline_local_currency,gasoline_yoy_pct_change,diesel_yoy_pct_change,price_tier,tax_pct_of_pump_price,pretax_price_usd_ltr,subsidy_flag,subsidy_regime,is_oil_producer,crude_oil_usd_per_barrel,crude_oil_usd_per_liter,refinery_margin_usd_ltr,oil_price_shock_idx,us_cpi,inflation_deflator_2024
1944,Mexico,MEX,MXN,Latin America,1940s,0.0207,0.0784,0.3693,0.0185,0.3301,0.0116,0.356,0.49,1.65,Very Low (<$0.30),12.0,0.0182,0,partial,1,1.21,0.0076,0.0131,1.0,17.6,17.8409
1945,Mexico,MEX,MXN,Latin America,1940s,0.021,0.0795,0.3663,0.0186,0.3245,0.0113,0.3612,1.45,0.54,Very Low (<$0.30),12.0,0.0185,0,partial,1,1.22,0.0077,0.0133,1.0,18.0,17.4444
1946,Mexico,MEX,MXN,Latin America,1940s,0.0223,0.0844,0.3591,0.0195,0.314,0.0129,0.3836,6.19,4.84,Very Low (<$0.30),12.0,0.0196,0,partial,1,1.41,0.0089,0.0134,1.0,19.5,16.1026
1947,Mexico,MEX,MXN,Latin America,1940s,0.023,0.0871,0.3239,0.0203,0.2858,0.0127,0.3956,3.14,4.1,Very Low (<$0.30),12.0,0.0202,0,partial,1,1.93,0.0121,0.0109,1.0,22.3,14.0807
1948,Mexico,MEX,MXN,Latin America,1940s,0.0231,0.0874,0.301,0.0205,0.2671,0.0127,0.3973,0.43,0.99,Very Low (<$0.30),12.0,0.0203,0,partial,1,2.6,0.0164,0.0067,1.0,24.1,13.029
1949,Mexico,MEX,MXN,Latin America,1940s,0.024,0.0908,0.3166,0.0213,0.281,0.0137,0.4128,3.9,3.9,Very Low (<$0.30),12.0,0.0211,0,partial,1,2.54,0.016,0.008,1.0,23.8,13.1933
1950,Mexico,MEX,MXN,Latin America,1950s,0.0255,0.0965,0.3322,0.0223,0.2905,0.0138,0.4386,6.25,4.69,Very Low (<$0.30),18.0,0.0209,0,partial,1,2.51,0.0158,0.0097,1.0,24.1,13.029
1951,Mexico,MEX,MXN,Latin America,1950s,0.0256,0.0969,0.3092,0.0229,0.2766,0.0142,0.4403,0.39,2.69,Very Low (<$0.30),18.0,0.021,0,partial,1,2.53,0.0159,0.0097,1.0,26.0,12.0769
1952,Mexico,MEX,MXN,Latin America,1950s,0.0269,0.1018,0.3187,0.0232,0.2749,0.0143,0.4627,5.08,1.31,Very Low (<$0.30),18.0,0.0221,0,partial,1,2.53,0.0159,0.011,1.0,26.5,11.8491
1953,Mexico,MEX,MXN,Latin America,1950s,0.0267,0.1011,0.314,0.0235,0.2764,0.0147,0.4592,-0.74,1.29,Very Low (<$0.30),18.0,0.0219,0,partial,1,2.68,0.0169,0.0098,1.0,26.7,11.7603
1954,Mexico,MEX,MXN,Latin America,1950s,0.028,0.106,0.3268,0.0248,0.2895,0.015,0.4816,4.87,5.53,Very Low (<$0.30),18.0,0.023,0,partial,1,2.78,0.0175,0.0105,1.0,26.9,11.6729
1955,Mexico,MEX,MXN,Latin America,1950s,0.029,0.1098,0.3398,0.0258,0.3023,0.0155,0.4988,3.57,4.03,Very Low (<$0.30),18.0,0.0238,0,partial,1,2.77,0.0174,0.0116,1.0,26.8,11.7164
1956,Mexico,MEX,MXN,Latin America,1950s,0.0305,0.1155,0.3521,0.0277,0.3198,0.0168,0.5246,5.17,7.36,Very Low (<$0.30),18.0,0.025,0,partial,1,2.79,0.0175,0.013,1.0,27.2,11.5441
1957,Mexico,MEX,MXN,Latin America,1950s,0.0323,0.1223,0.3609,0.0273,0.3051,0.018,0.5556,5.9,-1.44,Very Low (<$0.30),18.0,0.0265,0,partial,1,3.09,0.0194,0.0129,1.0,28.1,11.1744
1958,Mexico,MEX,MXN,Latin America,1950s,0.0321,0.1215,0.3488,0.028,0.3042,0.018,0.5521,-0.62,2.56,Very Low (<$0.30),18.0,0.0263,0,partial,1,3.01,0.0189,0.0132,1.0,28.9,10.8651
1959,Mexico,MEX,MXN,Latin America,1950s,0.034,0.1287,0.3669,0.0305,0.3291,0.0189,0.5848,5.92,8.93,Very Low (<$0.30),18.0,0.0279,0,partial,1,2.9,0.0182,0.0158,1.0,29.1,10.7904
1960,Mexico,MEX,MXN,Latin America,1960s,0.0357,0.1351,0.3787,0.0297,0.3151,0.0202,0.614,5.0,-2.62,Very Low (<$0.30),18.0,0.0293,1,partial,1,2.88,0.0181,0.0176,1.0,29.6,10.6081
1961,Mexico,MEX,MXN,Latin America,1960s,0.0374,0.1416,0.3928,0.0331,0.3476,0.0203,0.6433,4.76,11.45,Very Low (<$0.30),18.0,0.0307,1,partial,1,2.89,0.0182,0.0192,1.0,29.9,10.5017
1962,Mexico,MEX,MXN,Latin America,1960s,0.0373,0.1412,0.3878,0.0331,0.3442,0.0212,0.6416,-0.27,0.0,Very Low (<$0.30),18.0,0.0306,1,partial,1,2.9,0.0182,0.0191,1.0,30.2,10.3974
1963,Mexico,MEX,MXN,Latin America,1960s,0.0391,0.148,0.4012,0.0341,0.3499,0.021,0.6725,4.83,3.02,Very Low (<$0.30),18.0,0.0321,1,partial,1,2.89,0.0182,0.0209,1.0,30.6,10.2614
1964,Mexico,MEX,MXN,Latin America,1960s,0.0415,0.1571,0.4204,0.0367,0.3717,0.0235,0.7138,6.14,7.62,Very Low (<$0.30),18.0,0.034,1,partial,1,2.88,0.0181,0.0234,1.0,31.0,10.129
1965,Mexico,MEX,MXN,Latin America,1960s,0.0414,0.1567,0.4127,0.0365,0.3638,0.0239,0.7121,-0.24,-0.54,Very Low (<$0.30),18.0,0.0339,1,partial,1,2.86,0.018,0.0234,1.0,31.5,9.9683
1966,Mexico,MEX,MXN,Latin America,1960s,0.0424,0.1605,0.4109,0.0368,0.3566,0.0232,0.7293,2.42,0.82,Very Low (<$0.30),18.0,0.0348,1,partial,1,2.88,0.0181,0.0243,1.0,32.4,9.6914
1967,Mexico,MEX,MXN,Latin America,1960s,0.0452,0.1711,0.4249,0.039,0.3666,0.0245,0.7774,6.6,5.98,Very Low (<$0.30),18.0,0.0371,1,partial,1,2.92,0.0184,0.0268,1.0,33.4,9.4012
1968,Mexico,MEX,MXN,Latin America,1960s,0.0452,0.1711,0.4078,0.0394,0.3555,0.0241,0.7774,0.0,1.03,Very Low (<$0.30),18.0,0.0371,1,partial,1,2.94,0.0185,0.0267,1.0,34.8,9.023
1969,Mexico,MEX,MXN,Latin America,1960s,0.0471,0.1783,0.403,0.0411,0.3516,0.0258,0.8101,4.2,4.31,Very Low (<$0.30),18.0,0.0386,1,partial,1,3.09,0.0194,0.0277,1.0,36.7,8.5559
1970,Mexico,MEX,MXN,Latin America,1970s,0.0491,0.1859,0.3974,0.0433,0.3504,0.0272,0.8445,4.25,5.35,Very Low (<$0.30),24.0,0.0373,1,partial,1,3.18,0.02,0.0291,1.0,38.8,8.0928
1971,Mexico,MEX,MXN,Latin America,1970s,0.0494,0.187,0.383,0.0436,0.338,0.0273,0.8497,0.61,0.69,Very Low (<$0.30),24.0,0.0375,1,partial,1,3.6,0.0226,0.0268,1.0,40.5,7.7531
1972,Mexico,MEX,MXN,Latin America,1970s,0.0542,0.2052,0.4071,0.0467,0.3508,0.0314,0.9322,9.72,7.11,Very Low (<$0.30),24.0,0.0412,1,partial,1,3.6,0.0226,0.0316,1.0,41.8,7.512
1973,Mexico,MEX,MXN,Latin America,1970s,0.058,0.2196,0.4102,0.0505,0.3571,0.0305,0.9976,7.01,8.14,Very Low (<$0.30),24.0,0.0441,1,partial,1,4.75,0.0299,0.0281,1.2,44.4,7.0721
1974,Mexico,MEX,MXN,Latin America,1970s,0.0611,0.2313,0.3892,0.054,0.3439,0.0337,1.0509,5.34,6.93,Very Low (<$0.30),24.0,0.0464,1,partial,1,9.35,0.0588,0.0023,1.55,49.3,6.3692
1975,Mexico,MEX,MXN,Latin America,1970s,0.0661,0.2502,0.3858,0.0577,0.3368,0.0385,1.1369,8.18,6.85,Very Low (<$0.30),24.0,0.0502,1,partial,1,10.72,0.0674,-0.0013,1.0,53.8,5.8364
1976,Mexico,MEX,MXN,Latin America,1970s,0.0688,0.2604,0.3797,0.06,0.3311,0.0357,1.1834,4.08,3.99,Very Low (<$0.30),24.0,0.0523,1,partial,1,11.51,0.0724,-0.0036,1.0,56.9,5.5185
1977,Mexico,MEX,MXN,Latin America,1970s,0.0713,0.2699,0.3694,0.0624,0.3233,0.039,1.2264,3.63,4.0,Very Low (<$0.30),24.0,0.0542,1,partial,1,13.92,0.0876,-0.0163,1.0,60.6,5.1815
1978,Mexico,MEX,MXN,Latin America,1970s,0.0793,0.3002,0.3819,0.071,0.3419,0.0437,1.364,11.22,13.78,Very Low (<$0.30),24.0,0.0603,1,partial,1,14.02,0.0882,-0.0089,1.0,65.2,4.816
1979,Mexico,MEX,MXN,Latin America,1970s,0.0809,0.3062,0.3499,0.0712,0.3079,0.045,1.3915,2.02,0.28,Very Low (<$0.30),24.0,0.0615,1,partial,1,31.61,0.1988,-0.1179,1.3,72.6,4.3251
1980,Mexico,MEX,MXN,Latin America,1980s,0.0837,0.3168,0.319,0.0766,0.2919,0.0463,1.4396,3.46,7.58,Very Low (<$0.30),30.0,0.0586,1,partial,1,36.83,0.2317,-0.148,1.25,82.4,3.8107
1981,Mexico,MEX,MXN,Latin America,1980s,0.088,0.3331,0.304,0.0779,0.2691,0.0485,1.5136,5.14,1.7,Very Low (<$0.30),30.0,0.0616,1,partial,1,35.75,0.2249,-0.1369,1.0,90.9,3.4543
1982,Mexico,MEX,MXN,Latin America,1980s,0.0859,0.3252,0.2795,0.0756,0.246,0.0456,1.4775,-2.39,-2.95,Very Low (<$0.30),30.1,0.06,1,partial,1,31.82,0.2001,-0.1142,1.0,96.5,3.2539
1983,Mexico,MEX,MXN,Latin America,1980s,0.0895,0.3388,0.2822,0.0777,0.245,0.0471,1.5394,4.19,2.78,Very Low (<$0.30),30.1,0.0626,1,partial,1,29.55,0.1859,-0.0964,1.0,99.6,3.1526
1984,Mexico,MEX,MXN,Latin America,1980s,0.0916,0.3467,0.2768,0.0823,0.2487,0.0494,1.5755,2.35,5.92,Very Low (<$0.30),30.2,0.0639,1,partial,1,28.78,0.181,-0.0894,1.0,103.9,3.0221
1985,Mexico,MEX,MXN,Latin America,1980s,0.0939,0.3554,0.274,0.0809,0.2361,0.0525,1.6151,2.51,-1.7,Very Low (<$0.30),30.2,0.0655,1,partial,1,27.56,0.1733,-0.0794,1.0,107.6,2.9182
1986,Mexico,MEX,MXN,Latin America,1980s,0.1056,0.3997,0.3025,0.0905,0.2593,0.0584,1.8163,12.46,11.87,Very Low (<$0.30),30.3,0.0736,1,partial,1,14.43,0.0908,0.0148,0.75,109.6,2.865
1987,Mexico,MEX,MXN,Latin America,1980s,0.1219,0.4614,0.3369,0.1069,0.2955,0.0677,2.0967,15.44,18.12,Very Low (<$0.30),30.3,0.085,1,partial,1,18.44,0.116,0.0059,1.0,113.6,2.7641
1988,Mexico,MEX,MXN,Latin America,1980s,0.1379,0.522,0.366,0.1176,0.3121,0.0749,2.3719,13.13,10.01,Very Low (<$0.30),30.4,0.096,1,partial,1,14.92,0.0938,0.0441,1.0,118.3,2.6543
1989,Mexico,MEX,MXN,Latin America,1980s,0.1565,0.5924,0.3963,0.137,0.3469,0.0866,2.6918,13.49,16.5,Very Low (<$0.30),30.4,0.1089,1,partial,1,18.33,0.1153,0.0412,1.0,124.0,2.5323
1990,Mexico,MEX,MXN,Latin America,1990s,0.175,0.6624,0.4204,0.1558,0.3743,0.0992,3.01,11.82,13.72,Very Low (<$0.30),30.4,0.1218,1,partial,1,23.73,0.1493,0.0257,1.0,130.7,2.4024
1991,Mexico,MEX,MXN,Latin America,1990s,0.1937,0.7332,0.4466,0.1714,0.3952,0.1082,3.3316,10.69,10.01,Very Low (<$0.30),30.5,0.1346,1,partial,1,20.2,0.1271,0.0666,1.0,136.2,2.3054
1992,Mexico,MEX,MXN,Latin America,1990s,0.2095,0.793,0.4689,0.1906,0.4266,0.1161,3.6034,8.16,11.2,Very Low (<$0.30),30.5,0.1456,1,partial,1,19.32,0.1215,0.088,1.0,140.3,2.2381
1993,Mexico,MEX,MXN,Latin America,1990s,0.2357,0.8922,0.5122,0.214,0.465,0.1276,4.054,12.51,12.28,Very Low (<$0.30),30.6,0.1636,1,partial,1,16.97,0.1067,0.129,1.0,144.5,2.173
1994,Mexico,MEX,MXN,Latin America,1990s,0.249,0.9426,0.5276,0.2216,0.4695,0.137,4.2828,5.64,3.55,Very Low (<$0.30),30.6,0.1728,1,partial,1,15.82,0.0995,0.1495,1.0,148.2,2.1188
1995,Mexico,MEX,MXN,Latin America,1990s,0.2802,1.0607,0.5773,0.2424,0.4994,0.152,4.8194,12.53,9.39,Very Low (<$0.30),30.7,0.1942,1,partial,1,17.02,0.1071,0.1731,1.0,152.4,2.0604
1996,Mexico,MEX,MXN,Latin America,1990s,0.2943,1.114,0.589,0.2601,0.5205,0.1618,5.062,5.03,7.3,Very Low (<$0.30),30.7,0.2039,1,partial,1,22.12,0.1391,0.1552,1.0,156.9,2.0013
1997,Mexico,MEX,MXN,Latin America,1990s,0.3163,1.1973,0.6188,0.279,0.5458,0.1707,5.4404,7.48,7.27,Low ($0.30–$0.70),30.8,0.2189,1,partial,1,19.09,0.1201,0.1962,1.0,160.5,1.9564
1998,Mexico,MEX,MXN,Latin America,1990s,0.3424,1.2961,0.6596,0.3092,0.5956,0.1883,5.8893,8.25,10.82,Low ($0.30–$0.70),30.8,0.2369,1,partial,1,13.07,0.0822,0.2602,0.82,163.0,1.9264
1999,Mexico,MEX,MXN,Latin America,1990s,0.346,1.3098,0.6521,0.3002,0.5658,0.1922,5.9512,1.05,-2.91,Low ($0.30–$0.70),30.9,0.2391,1,partial,1,17.97,0.113,0.233,1.0,166.6,1.8848
2000,Mexico,MEX,MXN,Latin America,2000s,0.3818,1.4453,0.6962,0.3288,0.5996,0.2009,6.567,10.35,9.53,Low ($0.30–$0.70),30.9,0.2638,1,partial,1,30.38,0.1911,0.1907,1.0,172.2,1.8235
2001,Mexico,MEX,MXN,Latin America,2000s,0.4128,1.5626,0.7319,0.3683,0.653,0.236,7.1002,8.12,12.01,Low ($0.30–$0.70),30.9,0.2852,1,partial,1,25.93,0.1631,0.2497,1.0,177.1,1.773
2002,Mexico,MEX,MXN,Latin America,2000s,0.4422,1.6739,0.7718,0.3815,0.6659,0.2438,7.6058,7.12,3.58,Low ($0.30–$0.70),31.0,0.3051,1,partial,1,26.15,0.1645,0.2777,1.0,179.9,1.7454
2003,Mexico,MEX,MXN,Latin America,2000s,0.476,1.8019,0.8123,0.4058,0.6925,0.2592,8.1872,7.64,6.37,Low ($0.30–$0.70),31.0,0.3284,1,partial,1,31.07,0.1954,0.2806,1.0,184.0,1.7065
2004,Mexico,MEX,MXN,Latin America,2000s,0.5059,1.915,0.8409,0.4395,0.7306,0.2794,8.7015,6.28,8.3,Low ($0.30–$0.70),31.1,0.3486,1,partial,1,41.49,0.261,0.2449,1.0,188.9,1.6623
2005,Mexico,MEX,MXN,Latin America,2000s,0.5554,2.1024,0.893,0.4911,0.7896,0.3113,9.5529,9.78,11.74,Low ($0.30–$0.70),31.1,0.3827,1,partial,1,56.59,0.3559,0.1995,1.0,195.3,1.6078
2006,Mexico,MEX,MXN,Latin America,2000s,0.6071,2.2981,0.9456,0.5349,0.8331,0.3362,10.4421,9.31,8.92,Low ($0.30–$0.70),31.2,0.4177,1,partial,1,66.02,0.4153,0.1918,1.0,201.6,1.5575
2007,Mexico,MEX,MXN,Latin America,2000s,0.6557,2.4821,0.9932,0.5794,0.8776,0.3662,11.278,8.01,8.32,Low ($0.30–$0.70),31.2,0.4511,1,partial,1,72.34,0.455,0.2007,1.0,207.3,1.5147
2008,Mexico,MEX,MXN,Latin America,2000s,0.6949,2.6305,1.0135,0.6225,0.9079,0.3811,11.9523,5.98,7.44,Low ($0.30–$0.70),31.3,0.4774,1,partial,1,99.67,0.6269,0.068,1.28,215.3,1.4584
2009,Mexico,MEX,MXN,Latin America,2000s,0.7381,2.794,1.0805,0.6434,0.9419,0.4035,12.6953,6.22,3.36,Medium ($0.70–$1.10),31.3,0.5071,1,partial,1,61.74,0.3883,0.3498,0.78,214.5,1.4639
2010,Mexico,MEX,MXN,Latin America,2010s,0.7625,2.8864,1.0978,0.649,0.9344,0.4164,13.115,3.31,0.87,Medium ($0.70–$1.10),31.3,0.5238,1,partial,1,79.61,0.5007,0.2618,1.0,218.1,1.4397
2011,Mexico,MEX,MXN,Latin America,2010s,0.8072,3.0556,1.127,0.7082,0.9888,0.4376,13.8838,5.86,9.12,Medium ($0.70–$1.10),31.4,0.5537,1,partial,1,111.26,0.6998,0.1074,1.0,224.9,1.3962
2012,Mexico,MEX,MXN,Latin America,2010s,0.8264,3.1283,1.1302,0.7235,0.9895,0.4476,14.2141,2.38,2.16,Medium ($0.70–$1.10),31.4,0.5669,1,partial,1,112.01,0.7045,0.1219,1.0,229.6,1.3676
2013,Mexico,MEX,MXN,Latin America,2010s,0.8135,3.0794,1.0963,0.7047,0.9497,0.449,13.9922,-1.56,-2.6,Medium ($0.70–$1.10),31.5,0.5572,1,partial,1,108.66,0.6835,0.13,1.0,233.0,1.3476
2014,Mexico,MEX,MXN,Latin America,2010s,0.8676,3.2842,1.1509,0.7762,1.0297,0.4819,14.9227,6.65,10.15,Medium ($0.70–$1.10),31.5,0.5943,1,partial,1,98.97,0.6225,0.2451,1.0,236.7,1.3266
2015,Mexico,MEX,MXN,Latin America,2010s,0.8398,3.179,1.1126,0.7378,0.9775,0.4779,14.4446,-3.2,-4.95,Medium ($0.70–$1.10),31.6,0.5744,1,partial,1,52.39,0.3295,0.5103,1.0,237.0,1.3249
2016,Mexico,MEX,MXN,Latin America,2010s,0.8799,3.3308,1.1512,0.7739,1.0125,0.4845,15.1343,4.77,4.89,Medium ($0.70–$1.10),31.6,0.6019,0,partial,1,43.74,0.2751,0.6048,1.0,240.0,1.3083
2017,Mexico,MEX,MXN,Latin America,2010s,0.916,3.4674,1.1735,0.8119,1.0401,0.5054,15.7552,4.1,4.91,Medium ($0.70–$1.10),31.7,0.6256,0,partial,1,54.25,0.3412,0.5748,1.0,245.1,1.2811
2018,Mexico,MEX,MXN,Latin America,2010s,0.9483,3.5897,1.1858,0.8509,1.064,0.5189,16.3108,3.53,4.8,Medium ($0.70–$1.10),31.7,0.6477,0,partial,1,71.34,0.4487,0.4996,1.0,251.1,1.2505
2019,Mexico,MEX,MXN,Latin America,2010s,0.9772,3.6991,1.2,0.8576,1.0531,0.5376,16.8078,3.05,0.79,Medium ($0.70–$1.10),31.8,0.6665,0,partial,1,64.37,0.4049,0.5723,1.0,255.7,1.228
2020,Mexico,MEX,MXN,Latin America,2020s,1.0767,4.0758,1.3064,0.9406,1.1412,0.5673,18.5192,10.18,9.68,Medium ($0.70–$1.10),31.8,0.7343,0,partial,1,41.84,0.2632,0.8135,0.72,258.8,1.2133
2021,Mexico,MEX,MXN,Latin America,2020s,1.127,4.2662,1.3058,1.021,1.183,0.6213,19.3844,4.67,8.55,High ($1.10–$1.60),31.8,0.7686,0,partial,1,70.86,0.4457,0.6813,1.0,271.0,1.1587
2022,Mexico,MEX,MXN,Latin America,2020s,1.1347,4.2953,1.2173,0.9924,1.0646,0.6163,19.5168,0.68,-2.8,High ($1.10–$1.60),31.9,0.7727,0,partial,1,101.32,0.6373,0.4974,1.3,292.7,1.0728
2023,Mexico,MEX,MXN,Latin America,2020s,1.0948,4.1443,1.1282,0.9668,0.9963,0.5857,18.8306,-3.52,-2.58,Medium ($0.70–$1.10),31.9,0.7456,0,partial,1,82.49,0.5188,0.576,1.0,304.7,1.0305
2024,Mexico,MEX,MXN,Latin America,2020s,1.1107,4.2045,1.1107,1.0051,1.0051,0.6071,19.104,1.45,3.96,High ($1.10–$1.60),32.0,0.7553,0,partial,1,80.0,0.5032,0.6075,1.0,314.0,1.0
1924,Venezuela,VEN,VES,Latin America,1920s,0.0081,0.0307,0.1487,0.0064,0.1175,0.0025,0.2956,,,Very Low (<$0.30),0.0,0.0081,0,heavy,1,1.43,0.009,-0.0009,1.0,17.1,18.3626
1925,Venezuela,VEN,VES,Latin America,1920s,0.0083,0.0314,0.1489,0.0066,0.1184,0.0025,0.3029,2.47,3.12,Very Low (<$0.30),0.0,0.0083,0,heavy,1,1.68,0.0106,-0.0023,1.0,17.5,17.9429
1926,Venezuela,VEN,VES,Latin America,1920s,0.0082,0.031,0.1455,0.0065,0.1153,0.0024,0.2993,-1.2,-1.52,Very Low (<$0.30),0.0,0.0082,0,heavy,1,1.88,0.0118,-0.0036,1.0,17.7,17.7401
1927,Venezuela,VEN,VES,Latin America,1920s,0.0084,0.0318,0.1516,0.0068,0.1227,0.0026,0.3066,2.44,4.62,Very Low (<$0.30),0.0,0.0084,0,heavy,1,1.3,0.0082,0.0002,1.0,17.4,18.046
1928,Venezuela,VEN,VES,Latin America,1920s,0.0087,0.0329,0.1598,0.007,0.1285,0.0026,0.3175,3.57,2.94,Very Low (<$0.30),0.0,0.0087,0,heavy,1,1.17,0.0074,0.0013,1.0,17.1,18.3626
1929,Venezuela,VEN,VES,Latin America,1920s,0.0089,0.0337,0.1634,0.0069,0.1267,0.0026,0.3248,2.3,-1.43,Very Low (<$0.30),0.0,0.0089,0,heavy,1,1.27,0.008,0.0009,1.0,17.1,18.3626
1930,Venezuela,VEN,VES,Latin America,1930s,0.0088,0.0333,0.1655,0.0071,0.1335,0.0026,0.3212,-1.12,2.9,Very Low (<$0.30),0.0,0.0088,0,heavy,1,1.19,0.0075,0.0013,1.0,16.7,18.8024
1931,Venezuela,VEN,VES,Latin America,1930s,0.0093,0.0352,0.1921,0.0075,0.1549,0.0028,0.3394,5.68,5.63,Very Low (<$0.30),0.0,0.0093,0,heavy,1,0.65,0.0041,0.0052,1.0,15.2,20.6579
1932,Venezuela,VEN,VES,Latin America,1930s,0.0098,0.0371,0.2246,0.0079,0.1811,0.0029,0.3577,5.38,5.33,Very Low (<$0.30),0.0,0.0098,0,heavy,1,0.87,0.0055,0.0043,1.0,13.7,22.9197
1933,Venezuela,VEN,VES,Latin America,1930s,0.0097,0.0367,0.2343,0.0077,0.186,0.003,0.3541,-1.02,-2.53,Very Low (<$0.30),0.0,0.0097,0,heavy,1,0.67,0.0042,0.0055,1.0,13.0,24.1538
1934,Venezuela,VEN,VES,Latin America,1930s,0.0103,0.039,0.2414,0.0084,0.1968,0.0032,0.376,6.19,9.09,Very Low (<$0.30),0.0,0.0103,0,heavy,1,1.0,0.0063,0.004,1.0,13.4,23.4328
1935,Venezuela,VEN,VES,Latin America,1930s,0.0102,0.0386,0.2338,0.0081,0.1856,0.0031,0.3723,-0.97,-3.57,Very Low (<$0.30),0.0,0.0102,0,heavy,1,0.97,0.0061,0.0041,1.0,13.7,22.9197
1936,Venezuela,VEN,VES,Latin America,1930s,0.0107,0.0405,0.2417,0.0085,0.192,0.0032,0.3905,4.9,4.94,Very Low (<$0.30),0.0,0.0107,0,heavy,1,1.09,0.0069,0.0038,1.0,13.9,22.5899
1937,Venezuela,VEN,VES,Latin America,1930s,0.0109,0.0413,0.2377,0.0089,0.1941,0.0033,0.3978,1.87,4.71,Very Low (<$0.30),0.0,0.0109,0,heavy,1,1.18,0.0074,0.0035,1.0,14.4,21.8056
1938,Venezuela,VEN,VES,Latin America,1930s,0.0108,0.0409,0.2405,0.0087,0.1937,0.0032,0.3942,-0.92,-2.25,Very Low (<$0.30),0.0,0.0108,0,heavy,1,1.13,0.0071,0.0037,1.0,14.1,22.2695
1939,Venezuela,VEN,VES,Latin America,1930s,0.0115,0.0435,0.2598,0.0093,0.2101,0.0036,0.4198,6.48,6.9,Very Low (<$0.30),0.0,0.0115,0,heavy,1,1.02,0.0064,0.0051,1.0,13.9,22.5899
1940,Venezuela,VEN,VES,Latin America,1940s,0.012,0.0454,0.2691,0.0096,0.2153,0.0036,0.438,4.35,3.23,Very Low (<$0.30),0.0,0.012,0,heavy,1,1.02,0.0064,0.0056,1.0,14.0,22.4286
1941,Venezuela,VEN,VES,Latin America,1940s,0.0123,0.0466,0.2627,0.01,0.2136,0.0038,0.449,2.5,4.17,Very Low (<$0.30),0.0,0.0123,0,heavy,1,1.14,0.0072,0.0051,1.0,14.7,21.3605
1942,Venezuela,VEN,VES,Latin America,1940s,0.0125,0.0473,0.2408,0.0097,0.1869,0.0038,0.4563,1.63,-3.0,Very Low (<$0.30),0.0,0.0125,0,heavy,1,1.19,0.0075,0.005,1.0,16.3,19.2638
1943,Venezuela,VEN,VES,Latin America,1940s,0.0127,0.0481,0.2305,0.0099,0.1797,0.0039,0.4635,1.6,2.06,Very Low (<$0.30),0.0,0.0127,0,heavy,1,1.2,0.0075,0.0052,1.0,17.3,18.1503
1944,Venezuela,VEN,VES,Latin America,1940s,0.0126,0.0477,0.2248,0.0102,0.182,0.0037,0.4599,-0.79,3.03,Very Low (<$0.30),0.0,0.0126,0,heavy,1,1.21,0.0076,0.005,1.0,17.6,17.8409
1945,Venezuela,VEN,VES,Latin America,1940s,0.0132,0.05,0.2303,0.0107,0.1867,0.0041,0.4818,4.76,4.9,Very Low (<$0.30),0.0,0.0132,0,heavy,1,1.22,0.0077,0.0055,1.0,18.0,17.4444
1946,Venezuela,VEN,VES,Latin America,1940s,0.0136,0.0515,0.219,0.0109,0.1755,0.004,0.4964,3.03,1.87,Very Low (<$0.30),0.0,0.0136,0,heavy,1,1.41,0.0089,0.0047,1.0,19.5,16.1026
1947,Venezuela,VEN,VES,Latin America,1940s,0.0139,0.0526,0.1957,0.0112,0.1577,0.0042,0.5073,2.21,2.75,Very Low (<$0.30),0.0,0.0139,0,heavy,1,1.93,0.0121,0.0018,1.0,22.3,14.0807
1948,Venezuela,VEN,VES,Latin America,1940s,0.0146,0.0553,0.1902,0.0119,0.155,0.0044,0.5329,5.04,6.25,Very Low (<$0.30),0.0,0.0146,0,heavy,1,2.6,0.0164,-0.0018,1.0,24.1,13.029
1949,Venezuela,VEN,VES,Latin America,1940s,0.0152,0.0575,0.2005,0.0123,0.1623,0.0046,0.5548,4.11,3.36,Very Low (<$0.30),0.0,0.0152,0,heavy,1,2.54,0.016,-0.0008,1.0,23.8,13.1933
1950,Venezuela,VEN,VES,Latin America,1950s,0.015,0.0568,0.1954,0.0121,0.1577,0.0043,0.5475,-1.32,-1.63,Very Low (<$0.30),0.0,0.015,1,heavy,1,2.51,0.0158,-0.0008,1.0,24.1,13.029
1951,Venezuela,VEN,VES,Latin America,1950s,0.0157,0.0594,0.1896,0.0126,0.1522,0.0047,0.573,4.67,4.13,Very Low (<$0.30),0.0,0.0157,1,heavy,1,2.53,0.0159,-0.0002,1.0,26.0,12.0769
1952,Venezuela,VEN,VES,Latin America,1950s,0.0159,0.0602,0.1884,0.0124,0.1469,0.0047,0.5804,1.27,-1.59,Very Low (<$0.30),0.0,0.0159,1,heavy,1,2.53,0.0159,0.0,1.0,26.5,11.8491
1953,Venezuela,VEN,VES,Latin America,1950s,0.0161,0.0609,0.1893,0.0129,0.1517,0.0046,0.5877,1.26,4.03,Very Low (<$0.30),0.0,0.0161,1,heavy,1,2.68,0.0169,-0.0008,1.0,26.7,11.7603
1954,Venezuela,VEN,VES,Latin America,1950s,0.0159,0.0602,0.1856,0.0129,0.1506,0.0047,0.5804,-1.24,0.0,Very Low (<$0.30),0.0,0.0159,1,heavy,1,2.78,0.0175,-0.0016,1.0,26.9,11.6729
